amount,merchant,country,velocity,is_fraud
205.8,electronics,IN,4,0
183.03,grocer,US,5,0
394.08,electronics,US,8,0
143.29,casino,GB,1,0
287.65,wire_transfer,BR,2,0
86.07,fuel,IN,7,0
142.82,casino,BR,8,0
2450.63,casino,BR,8,0
62.79,fuel,RU,2,0
205.14,airline,IN,5,0
610.07,airline,RU,8,0
378.97,fuel,GB,9,0
230.29,casino,GB,5,0
303.1,fuel,GB,5,0
392.5,fuel,BR,2,0
38.45,electronics,GB,4,1
3843.8,airline,BR,6,0
248.24,grocer,US,7,0
6026.2,casino,BR,2,0
27.13,fuel,IN,5,0
186.94,electronics,BR,1,0
1158.13,wire_transfer,US,8,0
206.44,fuel,GB,7,0
284.9,airline,RU,2,0
355.08,airline,IN,5,0
217.84,electronics,IN,3,0
64.12,airline,GB,9,0
2348.25,casino,BR,1,0
235.88,fuel,BR,1,0
130.78,grocer,IN,6,0
259.51,fuel,IN,3,0
162.49,casino,US,6,0
139.81,wire_transfer,BR,9,0
194.64,fuel,US,6,1
257.53,casino,GB,3,0
95.23,fuel,IN,2,0
353.97,grocer,RU,2,0
84.71,electronics,BR,6,0
103.24,casino,US,1,0
45.61,fuel,US,1,0
282.89,fuel,IN,9,0
78.24,electronics,IN,5,0
3889.36,electronics,BR,4,0
8308.06,wire_transfer,NG,2,1
103.18,casino,BR,2,0
2296.81,grocer,BR,3,0
2549.4,fuel,BR,7,0
227.72,fuel,IN,8,0
199.79,casino,IN,7,0
268.71,grocer,US,2,0
2843.56,fuel,BR,4,0
358.91,electronics,GB,5,1
161.13,grocer,GB,4,0
52.86,fuel,IN,4,0
354.46,grocer,US,3,0
235.38,electronics,US,6,0
300.88,grocer,IN,4,0
117.16,airline,US,2,0
253.41,electronics,US,7,1
242.52,wire_transfer,RU,3,0
11.86,fuel,IN,7,0
165.54,airline,NG,5,1
321.25,grocer,GB,1,0
866.51,airline,IN,8,0
289.61,casino,GB,1,0
166.8,wire_transfer,US,6,0
3248.16,wire_transfer,US,7,0
66.18,grocer,GB,5,0
109.38,wire_transfer,US,4,0
1847.75,airline,BR,11,1
292.08,grocer,US,6,0
256.88,casino,GB,8,0
188.28,wire_transfer,GB,3,0
106.53,fuel,BR,3,0
12.78,grocer,NG,6,0
60.39,electronics,GB,1,0
1824.73,electronics,GB,2,0
3004.12,grocer,IN,1,0
2606.12,electronics,GB,2,0
225.49,grocer,IN,9,0
134.16,wire_transfer,RU,2,0
270.98,airline,NG,6,0
189.0,electronics,IN,6,0
66.74,wire_transfer,BR,1,0
150.72,wire_transfer,GB,5,0
1607.66,fuel,IN,6,0
67.48,electronics,US,9,0
34.31,casino,GB,9,0
103.86,grocer,US,8,0
204.75,casino,GB,8,0
361.76,airline,GB,7,0
229.98,casino,IN,9,0
280.08,airline,IN,9,0
107.58,casino,GB,7,0
140.14,grocer,BR,4,0
44.41,grocer,BR,1,0
166.47,fuel,IN,4,0
260.34,electronics,BR,8,0
3795.18,fuel,IN,8,0
137.54,fuel,IN,7,0
277.91,grocer,IN,6,0
144.29,airline,GB,1,0
167.13,grocer,US,1,0
343.56,airline,GB,1,0
186.67,wire_transfer,BR,2,0
43.27,airline,US,3,0
201.48,grocer,BR,1,0
20.49,casino,US,3,1
398.5,wire_transfer,BR,7,0
384.37,fuel,RU,3,0
386.53,grocer,BR,6,0
6245.29,airline,GB,4,1
173.14,grocer,GB,7,0
264.5,airline,IN,1,0
1603.04,airline,GB,1,0
98.6,grocer,BR,3,0
292.04,casino,US,4,0
2383.51,electronics,IN,2,0
276.5,fuel,GB,9,0
1940.91,casino,US,7,0
213.78,electronics,BR,6,0
394.12,fuel,NG,7,0
3086.81,electronics,GB,8,0
8009.05,airline,US,4,1
328.76,wire_transfer,GB,4,0
56.86,wire_transfer,US,3,0
169.47,fuel,IN,6,0
349.69,electronics,GB,4,0
87.49,grocer,US,2,0
84.83,grocer,US,7,0
337.84,wire_transfer,BR,4,0
281.32,casino,US,6,0
1764.54,grocer,US,1,0
272.72,casino,NG,1,0
74.87,fuel,BR,1,0
248.46,electronics,IN,2,0
89.83,electronics,NG,3,0
339.39,electronics,US,5,0
1998.04,fuel,RU,9,0
3990.29,grocer,BR,3,0
1091.7,electronics,IN,8,0
1311.22,grocer,GB,9,0
3828.47,electronics,GB,4,0
38.73,grocer,GB,1,0
8993.49,electronics,IN,18,1
51.23,wire_transfer,IN,6,0
3994.92,airline,BR,3,0
198.76,grocer,US,8,0
291.52,electronics,US,4,0
236.3,airline,NG,4,0
328.99,fuel,IN,8,0
390.28,electronics,GB,8,0
6539.84,casino,IN,21,1
18.4,fuel,BR,3,0
343.74,wire_transfer,BR,8,0
132.39,wire_transfer,US,7,0
105.35,fuel,BR,8,0
39.43,fuel,NG,7,0
258.63,electronics,RU,8,0
168.65,wire_transfer,IN,6,0
803.88,airline,GB,3,0
80.35,fuel,IN,7,0
3965.8,grocer,BR,3,0
322.91,grocer,IN,7,1
280.68,casino,BR,2,0
29.84,airline,BR,5,0
47.62,wire_transfer,IN,9,1
1124.94,airline,IN,6,0
313.45,fuel,US,2,0
221.39,wire_transfer,BR,5,0
3671.59,fuel,NG,3,1
8.25,casino,BR,4,0
192.31,casino,BR,5,0
251.79,fuel,RU,9,0
2139.76,fuel,RU,6,0
3.04,airline,BR,4,0
126.93,wire_transfer,BR,5,0
185.37,electronics,US,9,0
44.64,fuel,GB,3,0
43.91,grocer,GB,3,0
1808.67,airline,US,8,0
146.45,airline,US,3,0
2417.43,casino,NG,16,1
3809.47,grocer,US,2,0
202.51,electronics,GB,9,0
27.75,fuel,BR,2,0
83.86,casino,US,6,0
363.83,casino,GB,9,0
329.08,grocer,US,1,0
143.52,electronics,GB,8,0
11.64,electronics,BR,7,0
3261.56,wire_transfer,GB,3,0
2695.83,electronics,US,2,0
325.16,electronics,US,3,0
234.26,grocer,US,3,0
173.09,fuel,BR,8,0
293.53,fuel,BR,5,0
720.25,grocer,US,9,0
3455.17,electronics,IN,8,0
368.03,electronics,RU,8,0
210.4,grocer,IN,3,0
126.26,casino,IN,6,0
18.31,fuel,RU,1,0
4.37,wire_transfer,US,4,0
226.76,wire_transfer,US,7,0
237.45,casino,US,2,0
203.76,wire_transfer,GB,1,0
181.98,electronics,BR,5,0
352.47,grocer,US,8,0
807.08,casino,RU,9,0
105.68,electronics,IN,6,0
219.1,fuel,GB,7,1
268.47,wire_transfer,US,7,0
359.41,wire_transfer,BR,1,0
142.5,grocer,BR,5,0
298.51,grocer,GB,8,0
316.52,airline,BR,4,0
263.39,casino,IN,3,0
230.25,casino,BR,5,0
184.34,electronics,BR,7,0
301.92,grocer,IN,8,0
82.77,casino,BR,3,1
71.0,airline,BR,6,0
185.02,airline,US,3,0
333.45,fuel,IN,3,0
357.92,casino,US,6,0
800.48,wire_transfer,US,4,0
40.16,casino,US,4,1
100.14,electronics,IN,7,0
113.6,casino,IN,6,0
334.94,fuel,NG,7,0
359.78,wire_transfer,IN,6,0
350.61,grocer,IN,1,0
91.63,casino,BR,9,0
8565.76,wire_transfer,RU,9,1
303.42,casino,NG,9,0
86.52,electronics,BR,4,0
293.53,electronics,BR,9,0
6450.38,airline,IN,3,1
376.02,grocer,US,6,1
341.14,casino,RU,3,0
6865.37,casino,US,15,1
44.47,fuel,BR,2,1
394.53,electronics,US,3,1
319.25,wire_transfer,US,2,0
43.32,wire_transfer,BR,2,0
333.99,grocer,IN,6,0
153.56,fuel,BR,9,0
88.54,electronics,US,9,0
2188.71,electronics,GB,7,0
61.37,grocer,GB,3,0
317.8,airline,RU,9,0
249.53,grocer,US,7,0
65.11,airline,IN,4,0
185.08,casino,GB,8,0
63.23,casino,GB,2,0
319.29,wire_transfer,IN,4,0
45.29,casino,GB,4,0
51.42,fuel,IN,2,0
2348.25,casino,US,3,0
266.67,fuel,GB,1,0
75.22,casino,RU,4,1
3298.56,airline,IN,6,0
280.12,wire_transfer,BR,4,0
4338.89,casino,NG,16,1
166.56,grocer,US,3,0
292.5,wire_transfer,IN,6,0
175.45,grocer,US,2,0
274.55,casino,US,7,0
1014.02,wire_transfer,BR,6,0
14.56,wire_transfer,GB,2,0
239.62,casino,BR,9,0
29.17,electronics,IN,1,0
239.6,casino,GB,1,0
8.85,electronics,IN,4,0
311.01,fuel,IN,4,0
11.84,airline,BR,1,0
210.39,casino,IN,7,0
378.39,casino,BR,6,0
220.11,casino,BR,6,0
274.07,electronics,BR,1,0
329.18,casino,GB,1,0
333.56,grocer,BR,5,0
305.57,wire_transfer,GB,6,0
319.91,fuel,GB,9,0
2.06,fuel,GB,2,0
292.74,airline,IN,2,0
29.89,fuel,US,4,0
392.03,airline,IN,8,0
222.99,fuel,IN,3,0
287.43,casino,IN,3,0
226.55,grocer,GB,4,0
156.75,casino,IN,4,0
379.5,grocer,IN,1,0
292.18,electronics,US,1,0
139.47,casino,GB,4,1
177.9,fuel,GB,5,0
309.13,wire_transfer,BR,6,0
174.14,airline,GB,5,0
3536.12,fuel,RU,9,0
251.48,casino,NG,1,1
245.0,wire_transfer,NG,4,1
117.06,grocer,BR,1,0
65.6,wire_transfer,US,1,0
30.53,electronics,BR,5,0
392.85,casino,US,1,0
12.79,airline,IN,8,0
1217.9,fuel,BR,5,0
301.15,wire_transfer,BR,9,0
94.86,fuel,US,1,0
66.09,electronics,GB,2,0
39.12,casino,BR,8,0
55.85,airline,IN,4,0
298.28,casino,BR,4,1
359.79,wire_transfer,IN,1,0
385.47,electronics,GB,4,1
148.47,airline,IN,4,0
353.9,electronics,US,5,0
359.9,fuel,US,7,0
271.14,wire_transfer,NG,7,0
391.62,airline,IN,6,0
298.11,grocer,IN,8,0
295.7,wire_transfer,US,7,0
41.64,wire_transfer,US,1,0
3740.85,wire_transfer,BR,1,0
240.97,casino,GB,5,0
234.33,airline,NG,1,0
368.73,fuel,IN,2,0
381.19,fuel,GB,3,0
204.97,electronics,IN,7,0
341.02,electronics,US,1,0
9.71,airline,BR,3,0
21.16,fuel,IN,6,0
7.88,casino,IN,6,0
4.1,electronics,IN,8,0
283.74,electronics,BR,9,0
15.16,casino,US,1,0
244.34,grocer,IN,9,0
181.33,casino,BR,9,0
260.13,wire_transfer,US,2,0
356.55,fuel,US,4,0
14.18,electronics,BR,9,0
380.31,fuel,US,7,0
1185.75,casino,BR,1,0
330.63,airline,GB,3,0
231.21,grocer,IN,4,0
770.94,casino,GB,15,1
325.52,electronics,IN,2,0
85.95,wire_transfer,BR,9,0
69.24,grocer,IN,2,0
320.78,casino,US,4,0
265.17,fuel,GB,5,0
221.56,fuel,GB,4,0
244.72,wire_transfer,GB,2,0
323.42,electronics,US,9,0
27.53,grocer,GB,2,0
210.15,wire_transfer,BR,7,0
236.74,airline,US,2,0
248.66,fuel,IN,2,0
289.97,grocer,GB,5,0
190.6,electronics,US,1,0
4.22,fuel,GB,3,0
239.14,electronics,US,4,0
854.41,fuel,NG,4,1
178.61,airline,RU,4,0
341.14,airline,IN,3,0
355.75,electronics,BR,1,0
392.61,grocer,BR,5,0
325.91,wire_transfer,GB,9,0
99.75,wire_transfer,US,7,0
24.07,casino,US,4,0
327.09,electronics,US,3,1
59.81,airline,IN,7,0
263.46,wire_transfer,BR,1,1
317.5,fuel,GB,2,0
1851.7,electronics,GB,3,0
118.44,wire_transfer,US,6,0
140.42,fuel,IN,3,0
4153.47,wire_transfer,GB,4,1
176.33,fuel,GB,7,0
116.54,electronics,BR,3,0
12.77,electronics,RU,2,0
341.73,casino,IN,8,0
97.12,airline,IN,8,0
252.76,casino,IN,7,0
4795.97,grocer,GB,6,1
78.44,wire_transfer,GB,5,0
326.79,airline,IN,7,0
286.67,electronics,BR,3,0
250.4,fuel,GB,3,0
102.07,fuel,RU,1,0
221.92,wire_transfer,GB,3,0
369.96,wire_transfer,IN,7,0
124.59,grocer,GB,6,0
329.22,fuel,US,8,0
99.96,electronics,GB,3,0
391.28,wire_transfer,US,5,0
147.6,fuel,RU,5,0
3409.33,wire_transfer,GB,4,0
3548.96,airline,IN,6,0
88.95,wire_transfer,US,8,0
184.28,fuel,NG,1,0
134.2,airline,BR,5,0
364.77,grocer,NG,3,0
287.71,wire_transfer,IN,4,0
375.1,grocer,IN,8,0
123.87,airline,IN,8,0
88.75,fuel,BR,6,0
284.83,airline,NG,6,0
366.84,casino,BR,2,0
357.24,fuel,GB,9,0
388.06,airline,BR,4,0
207.63,fuel,IN,7,0
3901.46,casino,BR,6,0
168.36,grocer,IN,1,0
73.26,grocer,BR,9,0
853.35,grocer,US,1,0
1827.71,casino,US,6,0
3111.88,airline,BR,8,0
97.91,electronics,BR,3,0
3374.54,airline,GB,4,0
4.87,wire_transfer,US,2,0
347.14,fuel,GB,2,0
6.55,casino,IN,8,0
73.62,wire_transfer,GB,6,0
11.16,fuel,BR,4,0
3282.38,grocer,IN,8,0
95.02,fuel,GB,7,0
276.25,airline,BR,6,0
203.76,grocer,RU,3,0
301.19,fuel,US,8,0
3395.09,casino,IN,7,0
3609.68,airline,GB,2,0
201.87,grocer,IN,5,0
134.0,casino,RU,3,1
165.21,wire_transfer,GB,8,0
898.22,grocer,US,7,0
186.47,airline,IN,9,0
280.12,electronics,IN,9,0
2773.69,wire_transfer,US,7,0
1180.71,grocer,GB,3,0
1326.09,fuel,BR,5,0
197.3,casino,IN,9,0
244.93,casino,NG,5,0
300.22,wire_transfer,NG,3,0
129.73,fuel,BR,7,0
106.41,casino,GB,7,0
81.07,casino,GB,3,0
186.88,grocer,US,3,0
186.92,fuel,GB,7,0
1206.91,airline,IN,9,1
223.47,electronics,BR,8,0
211.3,casino,BR,1,0
136.61,grocer,US,8,0
30.93,grocer,GB,2,1
114.55,airline,US,4,0
264.75,grocer,BR,8,0
116.03,fuel,US,3,0
361.53,electronics,GB,3,0
36.93,casino,GB,2,0
21.52,airline,IN,9,0
1380.48,airline,NG,1,0
381.82,grocer,IN,1,0
315.64,airline,BR,7,0
372.01,casino,GB,9,0
246.68,wire_transfer,IN,5,0
68.28,fuel,IN,7,0
120.73,fuel,BR,5,0
179.31,electronics,BR,7,0
7997.22,casino,RU,15,1
379.21,casino,GB,5,0
198.12,airline,RU,5,0
55.38,airline,US,6,0
94.72,fuel,US,7,1
974.42,wire_transfer,US,4,0
93.7,wire_transfer,US,7,0
3823.26,fuel,GB,1,0
117.53,grocer,IN,5,0
24.68,wire_transfer,US,8,0
157.62,electronics,GB,6,0
76.38,airline,US,5,0
192.96,electronics,US,5,0
104.29,grocer,GB,9,0
245.04,airline,GB,2,0
244.1,fuel,BR,7,0
255.47,grocer,US,2,0
187.63,wire_transfer,US,5,0
90.03,electronics,BR,9,0
3521.88,casino,US,6,0
381.35,wire_transfer,US,3,0
183.16,casino,IN,8,0
293.16,airline,IN,2,0
359.97,electronics,BR,9,0
171.35,fuel,GB,3,0
1406.3,wire_transfer,IN,3,0
160.19,airline,BR,1,0
3196.43,fuel,US,2,0
19.79,fuel,GB,8,0
157.49,airline,IN,1,0
73.2,casino,US,3,0
36.06,casino,BR,8,0
104.09,fuel,GB,6,0
3689.55,fuel,BR,6,0
303.25,wire_transfer,BR,9,0
151.83,airline,IN,9,0
332.02,fuel,IN,8,0
360.62,airline,US,8,0
273.71,airline,US,9,1
35.14,grocer,GB,6,0
49.07,grocer,IN,6,0
177.07,casino,GB,3,0
134.6,grocer,US,4,0
88.91,fuel,GB,7,0
237.95,airline,GB,4,0
232.37,grocer,BR,3,0
2846.32,casino,US,1,0
3038.93,electronics,GB,8,0
318.6,wire_transfer,BR,4,0
31.18,wire_transfer,IN,5,0
2819.71,grocer,BR,3,0
1748.49,airline,US,1,0
146.26,airline,BR,8,0
340.84,casino,US,4,0
153.38,electronics,IN,4,1
85.34,airline,IN,2,0
4517.92,fuel,NG,2,1
180.01,airline,IN,2,0
1388.51,grocer,US,5,0
233.02,grocer,US,8,0
1099.68,wire_transfer,US,3,0
122.31,wire_transfer,US,2,0
3505.17,electronics,US,2,0
6.67,grocer,BR,5,0
133.53,casino,IN,7,0
314.03,electronics,GB,7,0
25.21,grocer,US,5,0
6671.99,casino,RU,11,1
143.19,electronics,IN,6,0
238.81,grocer,IN,2,0
396.46,electronics,US,2,0
207.85,wire_transfer,IN,7,0
138.54,grocer,BR,5,0
65.58,casino,US,5,0
33.37,casino,US,6,0
45.51,wire_transfer,RU,8,0
81.04,airline,GB,8,0
38.84,airline,US,8,0
59.56,casino,IN,7,0
76.74,fuel,GB,6,0
189.63,casino,BR,4,0
175.18,airline,BR,9,0
51.64,fuel,GB,3,0
272.3,wire_transfer,BR,1,1
160.84,fuel,GB,3,0
2823.26,electronics,BR,3,1
231.16,grocer,BR,3,0
226.71,casino,BR,3,0
99.89,casino,IN,5,0
173.51,grocer,BR,9,0
246.29,casino,BR,7,0
140.91,airline,US,5,0
107.95,wire_transfer,IN,7,0
136.89,wire_transfer,GB,9,0
27.67,airline,IN,4,0
299.69,electronics,GB,3,0
1348.6,airline,BR,8,0
377.41,fuel,BR,7,0
158.03,airline,IN,3,0
310.19,wire_transfer,GB,5,0
736.79,airline,GB,24,1
114.28,casino,US,2,0
339.57,electronics,BR,7,1
3239.29,grocer,GB,2,0
3.04,electronics,BR,1,0
153.4,wire_transfer,GB,1,0
3866.53,fuel,GB,1,0
340.27,electronics,IN,4,0
31.42,airline,BR,5,0
74.96,airline,US,8,0
73.75,wire_transfer,BR,7,0
157.14,airline,US,8,0
6785.16,airline,NG,6,1
383.59,electronics,BR,4,0
232.3,airline,IN,6,0
103.68,airline,GB,1,0
361.08,wire_transfer,US,5,0
250.66,wire_transfer,IN,3,0
391.18,wire_transfer,US,9,0
186.34,grocer,US,3,0
294.6,electronics,GB,8,0
161.73,casino,US,4,0
94.51,wire_transfer,NG,8,0
130.05,airline,GB,9,0
372.44,wire_transfer,IN,8,0
381.66,casino,NG,4,0
397.16,airline,US,5,0
160.12,fuel,US,1,0
387.8,fuel,GB,1,0
172.93,airline,BR,2,0
7404.37,airline,US,8,1
299.25,fuel,IN,8,0
1656.83,wire_transfer,GB,4,0
194.32,wire_transfer,BR,6,0
70.04,airline,US,4,0
117.93,fuel,NG,8,0
132.69,electronics,GB,8,0
178.42,wire_transfer,GB,1,0
207.71,grocer,BR,9,0
396.04,electronics,BR,5,0
95.55,wire_transfer,US,1,0
57.31,grocer,BR,7,0
274.14,wire_transfer,BR,6,0
3790.46,airline,BR,2,0
287.68,airline,BR,4,0
282.63,grocer,BR,7,0
8744.43,wire_transfer,RU,5,1
183.48,electronics,IN,8,0
24.4,wire_transfer,IN,2,0
179.72,airline,US,9,0
373.86,airline,GB,7,0
382.51,grocer,GB,3,0
251.3,grocer,IN,7,0
101.8,wire_transfer,IN,4,0
50.94,casino,IN,7,0
162.79,electronics,US,7,0
288.71,electronics,US,2,0
317.34,wire_transfer,IN,7,1
308.73,electronics,US,2,0
357.88,casino,IN,9,0
258.43,airline,GB,2,0
194.66,grocer,US,3,0
265.98,grocer,RU,1,0
159.94,electronics,GB,3,0
3477.42,grocer,GB,5,0
360.15,grocer,GB,1,0
180.99,airline,US,7,0
146.76,fuel,GB,8,0
910.88,fuel,GB,3,0
1503.44,airline,IN,9,0
152.89,grocer,IN,5,0
356.48,electronics,BR,3,0
33.6,wire_transfer,BR,6,0
124.67,wire_transfer,GB,5,1
1822.28,casino,IN,8,1
121.33,fuel,IN,6,0
382.62,grocer,GB,4,1
299.82,casino,GB,6,0
92.93,wire_transfer,GB,7,0
221.66,wire_transfer,NG,10,1
260.66,grocer,US,9,0
237.78,wire_transfer,IN,6,0
210.74,airline,BR,3,0
19.27,fuel,GB,1,0
338.85,fuel,BR,2,0
246.59,wire_transfer,GB,3,0
280.19,casino,GB,5,0
2469.95,electronics,US,7,0
357.18,wire_transfer,BR,1,0
1837.42,grocer,US,7,0
324.39,casino,GB,4,0
109.08,fuel,IN,7,0
201.67,fuel,US,6,0
154.8,fuel,BR,6,0
170.56,airline,US,2,0
1806.69,grocer,IN,9,0
29.18,wire_transfer,BR,7,0
395.12,airline,BR,5,0
62.44,electronics,IN,6,0
375.72,wire_transfer,US,3,0
362.45,casino,IN,6,0
1775.42,casino,IN,1,0
46.11,airline,BR,4,0
263.56,airline,GB,5,0
80.87,grocer,BR,9,1
299.85,airline,BR,2,0
72.96,electronics,BR,3,0
226.08,casino,IN,4,0
271.31,casino,US,6,0
117.22,grocer,IN,4,0
361.91,grocer,BR,5,0
199.66,electronics,US,7,0
309.75,airline,GB,3,0
404.31,airline,IN,9,0
741.81,wire_transfer,NG,18,1
396.94,casino,IN,7,0
73.19,airline,IN,5,0
374.69,airline,US,6,0
176.78,wire_transfer,US,1,0
292.51,casino,US,3,0
358.4,wire_transfer,US,1,0
284.22,fuel,BR,8,0
262.1,wire_transfer,US,7,0
58.66,electronics,IN,6,0
267.85,casino,GB,5,0
292.5,wire_transfer,US,2,0
328.05,wire_transfer,GB,3,0
1862.5,electronics,BR,3,0
56.26,wire_transfer,GB,1,0
57.1,casino,IN,7,0
55.56,fuel,RU,9,0
65.62,electronics,US,9,0
165.55,electronics,US,3,0
270.32,wire_transfer,GB,1,0
349.43,fuel,BR,6,0
90.75,airline,NG,1,0
187.24,fuel,US,3,0
2.45,casino,GB,3,1
185.37,fuel,IN,9,0
231.59,casino,BR,3,0
133.67,electronics,US,6,0
61.73,grocer,US,1,0
279.44,electronics,US,6,0
31.72,wire_transfer,GB,8,0
425.59,wire_transfer,US,8,0
223.99,fuel,GB,4,0
291.88,grocer,US,2,0
58.62,casino,BR,8,0
2940.06,electronics,US,9,0
102.54,casino,BR,2,0
6468.99,casino,NG,1,1
191.54,fuel,BR,6,0
1544.21,casino,GB,3,1
5124.3,wire_transfer,NG,15,1
144.74,airline,GB,1,0
67.37,fuel,NG,1,1
1033.49,grocer,BR,8,0
795.19,wire_transfer,BR,5,0
126.64,airline,IN,2,1
224.9,casino,US,2,0
87.96,fuel,BR,1,0
173.57,electronics,US,9,0
135.77,fuel,GB,9,0
267.48,wire_transfer,IN,6,0
1397.39,grocer,BR,3,0
197.67,grocer,RU,6,0
267.04,casino,BR,1,0
5366.8,grocer,RU,4,1
395.9,grocer,GB,8,0
433.84,airline,GB,4,0
263.95,wire_transfer,GB,3,0
297.65,fuel,IN,4,1
321.16,grocer,US,6,0
50.12,casino,BR,8,0
374.68,fuel,IN,6,0
72.89,grocer,NG,9,0
217.76,fuel,BR,9,0
109.89,fuel,RU,8,0
396.49,grocer,IN,4,0
359.92,airline,GB,4,0
225.46,fuel,US,2,0
1436.76,grocer,BR,9,0
324.24,casino,BR,8,0
60.23,airline,GB,7,0
238.01,airline,GB,7,0
130.7,electronics,BR,4,0
383.57,fuel,IN,5,0
95.6,casino,IN,7,0
235.39,airline,US,9,0
1503.47,casino,BR,2,0
80.37,wire_transfer,IN,4,1
293.2,electronics,IN,9,0
254.94,airline,US,1,0
2939.41,fuel,US,9,0
2142.02,casino,IN,4,0
55.7,wire_transfer,BR,8,0
173.56,casino,BR,5,0
92.77,fuel,BR,8,0
78.79,fuel,IN,21,1
3988.01,casino,GB,5,0
8003.05,casino,RU,23,1
364.36,fuel,IN,4,0
179.14,casino,US,6,0
138.38,airline,IN,5,0
356.3,airline,NG,3,0
19.67,wire_transfer,GB,8,0
373.12,airline,IN,2,0
208.75,fuel,BR,7,0
367.04,wire_transfer,GB,4,0
2228.58,grocer,US,7,0
123.05,wire_transfer,NG,5,1
176.85,casino,NG,5,0
1806.56,fuel,US,9,0
318.32,wire_transfer,BR,6,0
122.71,airline,IN,6,0
85.23,grocer,NG,5,0
23.73,fuel,IN,9,0
116.57,electronics,GB,5,0
91.23,grocer,US,5,0
3342.96,fuel,IN,8,0
238.08,wire_transfer,US,3,0
3398.32,grocer,BR,5,0
325.14,electronics,US,5,0
332.31,fuel,US,4,0
392.81,airline,US,1,0
325.98,airline,GB,2,0
385.1,airline,BR,2,0
284.8,grocer,IN,9,0
290.91,airline,US,5,0
368.98,electronics,IN,2,0
255.03,electronics,US,8,0
191.51,wire_transfer,US,9,0
2040.2,wire_transfer,NG,25,1
136.84,wire_transfer,US,7,0
102.46,grocer,BR,8,1
339.0,airline,BR,5,0
225.89,wire_transfer,BR,5,0
2.95,airline,US,7,0
357.62,airline,GB,2,0
323.3,wire_transfer,US,7,0
359.44,electronics,US,7,0
98.2,electronics,BR,7,0
201.85,fuel,GB,4,0
261.83,airline,IN,9,0
233.56,electronics,GB,6,0
146.63,fuel,GB,3,0
100.98,wire_transfer,IN,2,0
33.83,airline,BR,1,0
289.06,electronics,IN,7,0
3858.9,grocer,IN,1,1
150.06,wire_transfer,BR,1,0
280.19,grocer,NG,3,0
306.21,airline,GB,4,0
224.43,electronics,NG,2,0
46.28,casino,BR,8,0
69.68,airline,NG,7,0
230.59,fuel,US,3,0
211.47,electronics,IN,9,0
142.65,casino,IN,2,0
3383.77,grocer,GB,4,0
112.76,wire_transfer,NG,5,0
2498.64,wire_transfer,BR,4,0
44.68,wire_transfer,IN,4,0
218.01,airline,GB,8,0
157.49,fuel,RU,7,0
7081.51,casino,NG,11,1
838.81,airline,BR,6,0
3367.93,electronics,BR,4,0
190.35,casino,US,3,0
272.49,casino,IN,4,0
140.42,wire_transfer,US,1,0
301.56,airline,GB,6,0
263.09,casino,BR,4,0
225.33,electronics,BR,8,0
6949.24,wire_transfer,NG,25,1
81.78,fuel,GB,4,0
144.49,grocer,BR,4,0
377.25,wire_transfer,IN,7,0
265.22,grocer,IN,1,0
3528.95,casino,IN,7,0
2490.8,casino,RU,6,0
2181.56,wire_transfer,US,9,0
305.36,casino,US,8,0
3880.87,wire_transfer,GB,4,1
184.48,casino,US,8,0
273.5,grocer,IN,2,0
368.52,electronics,BR,4,1
22.16,airline,RU,5,0
2978.89,grocer,RU,24,1
125.75,airline,BR,6,0
62.26,airline,IN,9,0
180.83,fuel,US,8,0
115.36,grocer,BR,6,0
3728.36,airline,BR,1,0
120.04,wire_transfer,BR,7,0
190.99,casino,GB,7,0
151.08,grocer,US,5,0
230.54,casino,BR,3,0
3232.81,airline,GB,3,0
9.51,wire_transfer,NG,4,0
159.0,airline,NG,1,0
33.61,fuel,GB,5,0
1374.64,wire_transfer,US,4,0
2175.43,casino,GB,9,0
194.7,airline,US,1,0
262.52,fuel,IN,2,0
394.52,fuel,BR,6,0
316.07,fuel,US,5,0
17.21,airline,BR,1,0
739.32,wire_transfer,IN,5,0
19.16,wire_transfer,IN,3,0
232.02,grocer,GB,6,0
225.64,electronics,IN,1,0
242.36,electronics,US,2,0
108.08,wire_transfer,IN,6,0
166.05,casino,GB,2,0
33.37,airline,GB,5,0
350.44,grocer,US,4,0
3904.24,airline,RU,7,0
34.84,casino,IN,4,0
375.91,casino,NG,7,0
391.28,electronics,BR,5,0
269.31,casino,BR,3,0
219.0,casino,US,4,0
299.35,wire_transfer,BR,9,0
388.82,electronics,GB,9,0
234.86,wire_transfer,RU,5,0
269.65,electronics,BR,5,0
198.66,airline,IN,1,0
385.13,grocer,IN,4,0
2145.07,fuel,IN,6,0
77.52,casino,US,9,0
307.99,electronics,BR,2,0
1629.05,wire_transfer,US,1,0
315.22,fuel,RU,4,0
206.8,fuel,IN,7,0
104.7,airline,GB,3,0
54.36,grocer,IN,2,1
356.9,grocer,US,7,0
1932.96,fuel,NG,7,0
27.16,airline,US,6,0
223.89,casino,GB,3,0
50.19,wire_transfer,IN,7,0
99.6,airline,GB,6,0
130.36,wire_transfer,NG,1,0
54.97,wire_transfer,NG,1,0
3581.8,grocer,GB,8,0
78.25,wire_transfer,US,3,0
89.49,fuel,US,7,0
314.92,electronics,US,4,0
334.38,electronics,BR,1,0
3313.63,fuel,GB,6,0
98.53,grocer,GB,4,0
3899.84,wire_transfer,RU,3,1
1049.12,electronics,BR,3,0
3741.16,grocer,NG,4,0
